floc_ID,area,edgewidth
0,985.53,9.739438769622081
1,2255.3475,30.88566803949933
2,1805.9025,26.050584213934954
3,6458.29,9.76788401537504
4,4189.405,8.951163693626194
5,2562.1974999999998,15.008173021532519
6,2281.52,7.485326412040497
7,2986.3725,18.500798860006288
8,1243.645,5.191746554014397
9,521.645,46.120934186310535
10,1.805,135.96036380357015
11,3123.5525,10.062592323517054
12,2215.6375,14.026985094573707
13,1675.04,25.178007352349834
14,4030.565,17.67206254349012
15,55.955,59.686960707933736
16,7591.83,19.72282140822436
17,1564.0325,8.853230581723235
