floc_ID,area,edgewidth
0,307.7525,19.7225168150931
1,10765.02,11.135310823153125
2,3656.0274999999997,15.23254641533334
3,2647.935,18.388568529758114
4,3913.24,21.770921197931255
5,18.9525,93.43731021200949
6,43.32,128.4581916399076
7,1735.5075,5.161069998860738
8,1945.79,30.341236213906328
9,283.385,58.17487740129356
10,2230.0775,16.300383330235356
11,1703.9199999999998,4.2876183442157805
12,3948.4375,33.99925996126148
13,114.61749999999999,39.772968476095656
14,20.7575,63.638517795269834
15,17.1475,71.05902264158054
16,21.66,42.028321854924755
