floc_ID,area,edgewidth
0,175.98749999999998,55.27483923651392
1,1221.0825,39.971640178581055
2,2415.9925,6.830741552835707
3,3192.1425,21.00043363372195
4,1786.0475,14.156748634937973
5,2323.035,6.5083359901053415
6,4089.2275,9.234345219306013
7,1370.8975,11.601422490644538
8,1462.05,17.834771730681673
9,1551.3975,27.54075356734742
10,2144.34,36.315935314633776
11,2776.9925,29.639221886744192
12,212.98999999999998,41.74634105147413
13,1397.9724999999999,11.85971657321485
14,4583.7975,6.79493111295842
15,2869.0475,6.144936533115294
16,4658.705,36.17171278175985
17,135.375,53.19642516044839
18,1116.3925,53.95727286946428
19,880.8399999999999,40.28212290791114
20,1155.2,13.59356323831455
