floc_ID,area,edgewidth
0,4906.8925,20.635402113698394
1,4293.1925,13.985734407686033
2,3195.7525,7.050422121317936
3,1085.7075,38.4446611364299
4,1484.6125,14.319460821957561
5,2807.6775,5.168207945496964
6,3509.8224999999998,7.6665006858624505
7,111.91,109.54594870432722
8,438.615,51.5403773781406
9,2150.6575,8.353351828158324
10,8684.7575,28.505815169961014
11,456.66499999999996,39.850334724285695
12,1063.145,14.32802820540932
13,12.635,61.33653953799391
14,92.9575,29.827005497623052
15,2449.3849999999998,13.703310473096579
16,4489.9375,7.652542271032662
17,1459.3425,7.807500943551223
18,4032.37,30.00502649550756
19,989.14,38.72120814265519
20,17.1475,12.515036067995931
21,1.805,40.60038114611884
