floc_ID,area,edgewidth
0,44.2225,10.028267627519543
1,463.885,4.869801505742086
2,145.3025,4.753797980446032
3,97.47,4.135798793371384
4,672.3625,9.075569964882149
5,430.4925,4.11047007883091
6,28.88,3.9585465959084427
7,127.2525,3.3616548076320587
8,14.44,7.909716689393746
9,907.0124999999999,3.299907387499413
10,129.96,3.011189173817684
11,198.54999999999998,5.797312346732542
12,502.6925,3.0958867179593628
13,405.22249999999997,3.819033476829175
14,433.2,8.135642145848966
15,14.44,6.745510165666243
16,59.565,4.141801994844588
17,219.3075,2.8991333725080453
18,613.6999999999999,3.6650875418795823
19,2262.5675,5.199515780326719
20,14.44,5.18411233386368
21,170.5725,4.923912246648555
22,14.44,6.515306788466364
23,14.44,10.237146307666128
24,175.085,3.3969158800287835
25,192.2325,6.098254124786321
26,407.93,2.949189097644353
27,4087.4224999999997,4.710537417334681
28,933.185,3.357675880896326
29,462.08,3.876497567744618
30,18.9525,8.092223001024887
31,1911.495,6.443871898507906
32,397.09999999999997,5.412576218253031
33,568.5749999999999,2.847309983904283
34,139.8875,3.8245688250489103
35,2061.31,3.051528009334195
36,86.64,2.9859917280162995
37,4675.8525,7.149758573855689
38,14.44,5.513321711384215
39,2443.97,6.277999388468214
40,4652.3875,3.1968501930150333
41,125.44749999999999,6.784362205461144
42,21.66,5.027422539163367
43,125.44749999999999,3.9518703812551705
44,65.8825,5.628374692206619
45,1116.3925,3.560441908835377
46,116.4225,3.021404886802846
47,198.54999999999998,3.506712188903115
48,28.88,4.301084255472613
49,14.44,16.594264858285232
50,694.925,6.5593172931987045
51,597.4549999999999,10.60966941833635
52,1884.4199999999998,5.83628529388273
53,73.10249999999999,4.090154563086197
54,14.44,15.174694461490144
55,59.565,10.583821765978731
56,830.3,2.9691317480153607
57,14.44,8.694809829249277
58,2480.9725,5.529910108378735
59,849.2524999999999,3.759215062188297
60,1327.5774999999999,2.656014153773971
61,2008.965,3.87194377937661
62,14.44,24.377265203658588
63,1775.2175,5.666009050233442
64,58.6625,12.215260963416942
65,304.1425,20.65471935303776
66,7.22,21.903686549436014
67,1210.2525,3.54399622026003
68,1369.0925,4.197548701838202
69,344.755,9.078239541046617
70,44.2225,4.038739507878651
71,14.44,27.594842907153904
72,111.0075,4.80858122161936
73,221.11249999999998,4.5088363266886
74,21.66,10.006001621186412
75,3287.8075,5.966220534958658
76,220.20999999999998,7.834927405333601
77,14.44,9.310005080116417
78,141.6925,6.882015897867635
79,469.3,2.7381108080686927
80,66.785,3.77357834735481
81,37.0025,3.950283379885579
82,53.247499999999995,6.8421535605116395
83,14.44,5.735863550704152
84,248.1875,7.394606243157293
85,1076.6825,3.8794084658056236
86,310.46,3.4628994011270686
87,14.44,7.748557052079275
88,118.22749999999999,7.0430027081987285
89,811.3475,3.2059364547149616
90,118.22749999999999,9.90323143578499
91,261.72499999999997,7.855872387920883
92,65.8825,3.6541844836240167
93,1965.645,8.567832741204459
94,696.73,6.391215411122976
95,6740.7725,5.060072321834725
96,212.98999999999998,5.216382178506512
97,1490.9299999999998,6.2010417622300364
98,1000.8725,3.7020383111994253
99,4030.565,2.78963127729091
100,657.02,3.766405700127638
101,1178.665,3.834488301593603
102,153.42499999999998,6.630973040221129
103,28.88,6.394837145407122
104,4752.565,4.408664686209844
105,1041.485,3.348679832495571
106,1048.705,3.3126636689807407
107,14.44,13.253782822386835
108,554.135,5.386797634148525
109,28.88,4.699170348484232
110,203.965,3.5981784126303387
111,1747.24,4.349003178938891
112,14.44,10.287915779083098
113,7.22,4.617039563970673
114,333.0225,3.6389642725359703
115,224.7225,4.396881131563797
116,626.3349999999999,5.683074984565005
117,57.76,4.522119040262122
118,204.8675,3.1395531047065544
119,162.45,4.189142363634511
120,80.32249999999999,3.315208928399206
121,384.465,10.061141496268133
122,758.1,3.5757554247795165
123,51.442499999999995,3.9471056200930827
124,1999.0375,3.619888751996723
125,28.88,6.383245322705773
126,14.44,3.6933749480939273
127,36.1,7.626487487950829
128,61.37,4.822603249670144
129,467.495,2.8298346524727642
130,576.6975,2.788560467336311
131,934.99,6.640295073332486
132,44.2225,8.844036055307702
133,3864.5049999999997,7.84916263380733
134,3305.8575,5.260703419467863
135,7.22,9.065849204624529
136,358.29249999999996,7.003275603504437
137,810.4449999999999,3.6397109753987382
138,219.3075,7.772754605068842
139,461.1775,4.597608461990569
140,28.88,4.358055569554249
141,4783.25,3.7013114289626112
142,170.5725,3.997850665925563
143,7.22,8.256948458503985
144,118.22749999999999,9.289418893666756
145,43.32,4.0182782636626015
146,51.442499999999995,3.4695980423433905
147,503.59499999999997,3.0365607265379078
148,14.44,24.002245619782073
149,1018.9225,7.456728598083524
150,37.905,4.824819862766162
151,21.66,8.15127328592397
152,118.22749999999999,2.9509466638423114
153,584.8199999999999,7.500063924082519
154,14.44,13.035722106678172
155,1107.3675,4.156634622406371
156,2130.8025,8.023720601813093
157,44.2225,9.796088369465641
158,28.88,3.9042184844845025
159,103.7875,4.144420160584022
160,74.9075,4.8834914178762645
161,119.13,3.136308105842721
