floc_ID,area,edgewidth
0,21.66,6.721015289966834
1,531.5725,6.653754325031913
2,28.88,7.830843599116
3,1073.975,3.2173247487798897
4,204.8675,2.637556073175326
5,44.2225,6.196431324883094
6,363.7075,2.495958956234464
7,14.44,7.226999792533369
8,21.66,8.413697688930021
9,1971.06,4.423092856428301
10,14.44,5.793711049512371
11,59.565,5.3255890484627395
12,101.9825,3.0363526614249445
13,1057.73,7.113739364732733
14,1027.045,6.909581775636489
15,14.44,8.254589994306686
16,322.1925,7.1230015386715
17,3026.0825,5.659599305796333
18,14.44,8.99729075027023
19,1250.865,3.37314314892658
20,1388.9475,9.89261560082006
21,682.29,5.844108580462032
22,1186.7875,7.901773208128444
23,190.42749999999998,3.742614750506496
24,44.2225,5.735916972721012
25,979.2125,2.6715117432884607
26,1699.4075,4.385772040298582
27,7.22,9.762084765428964
28,918.745,4.442075088628738
29,14.44,5.514431247628054
30,44.2225,14.77351346653767
31,7.22,18.041375182473338
32,14.44,8.563444233705631
33,744.5625,8.003783518605136
34,732.8299999999999,11.893712620972318
35,7.22,8.55210564011897
36,3111.8199999999997,4.503702833260406
37,5606.33,4.536000018521688
38,1447.61,3.5966513320539013
39,14.44,13.440699603597842
40,5288.65,4.304575957689952
41,327.6075,7.320234206527464
42,804.1274999999999,2.9030556490571797
43,2006.2575,4.243466746190892
44,74.005,4.885131815323567
45,84.835,9.274853923836604
46,407.93,6.21405460306308
47,3165.97,3.403425652638617
48,28.88,7.648517622470708
49,198.54999999999998,2.9644729688196696
50,147.1075,9.351128447270021
51,262.6275,6.071784628370168
52,1923.2275,3.9049354959827673
53,933.185,7.2501777258584195
54,345.65749999999997,3.3640878536071437
55,879.035,5.4818717794718355
56,1153.395,3.535055132808632
57,73.10249999999999,14.004300810473866
58,1087.5125,3.6838164196646606
59,607.3824999999999,7.287621019226337
60,1111.8799999999999,5.509589807438222
61,3963.7799999999997,4.886875027603033
62,753.5875,3.049045068854928
63,3326.615,4.414034289487096
64,103.7875,4.937434600325335
65,412.4425,6.821690914420578
66,59.565,10.650299904217807
67,323.09499999999997,13.376446869951335
68,5310.3099999999995,5.3548761745354545
69,57.76,8.062202087984616
70,3119.04,6.428983498858338
71,1177.7625,3.779642568287337
72,1133.54,4.324556021670609
73,111.0075,4.192042081820732
74,2488.1925,5.779766327940201
75,1534.25,6.167829809903432
76,184.10999999999999,3.310521901169377
77,346.56,4.552293512724691
78,750.88,3.1384369813991175
79,80.32249999999999,3.2909255491186133
80,14.44,10.255673402454338
81,118.22749999999999,3.519287737936556
82,28.88,4.477179696963357
83,14.44,14.519840617335316
84,611.895,7.8513583458297935
85,14.44,5.565367664819321
86,132.6675,3.08151650372454
87,302.3375,2.6989848693425764
88,14.44,8.836223181553107
89,57.76,6.088535936353834
90,131.765,7.493406914611937
91,74.9075,19.646266772139377
92,1179.5674999999999,3.1699602167991565
93,57.76,6.019297821955723
94,44.2225,5.322357168810601
95,3283.295,3.0846065026992755
96,14.44,9.129421985133488
97,453.055,4.861113412183614
98,68.59,5.341685273776579
99,1333.895,3.7872492928681654
100,1164.225,2.8378705689965855
101,28.88,5.207987451911806
102,896.1825,5.9083301540684765
103,12440.9625,6.476919577145554
104,29.7825,12.118255653509417
105,488.2525,5.655165905226903
106,486.4475,4.043295811280248
107,1751.7524999999998,4.138035713443874
108,44.2225,5.610511669745905
109,4409.615,7.506499117791675
110,80.32249999999999,3.0181643820330053
111,623.6274999999999,4.562466183031054
112,727.415,3.3885993417698854
113,880.8399999999999,4.185150020282486
114,773.4425,6.414494745854513
115,1837.49,7.369960445277969
116,175.085,4.863072755430455
117,29.7825,5.5236716492019395
118,1287.8675,4.325198653911674
119,57.76,6.051615468673035
120,14.44,8.391689880028952
121,1036.07,7.029031060155231
122,14.44,4.411716422395095
123,68.59,11.690511872778476
124,641.6775,9.265874435126413
125,5866.25,5.863719954867875
126,148.01,3.4420639320171924
127,3324.81,5.247680038415777
128,2027.0149999999999,3.8207494134801894
129,43.32,3.411486106616452
130,444.03,3.6571888756455366
131,538.7925,4.671785218988043
132,57.76,4.393909080661629
133,14.44,7.601485096799132
134,138.08249999999998,3.3252940604480736
135,236.45499999999998,5.881076364050649
136,51.442499999999995,7.61539185584962
137,86.64,3.4427342507541265
138,225.625,12.703374011021628
139,4563.9425,9.552290365276692
140,156.1325,4.976964973003597
141,741.855,3.117144502617939
142,230.1375,5.89542355373241
143,429.59,3.6129202533086255
144,994.555,5.242456322827459
145,23.465,11.95043062932014
146,147.1075,5.024165969421684
147,412.4425,7.871981812054622
148,958.4549999999999,4.32469929216407
149,352.8775,3.7523753700378264
150,259.92,3.6495411019213484
151,460.275,7.898081223332933
152,1968.3525,4.265753751031438
153,129.96,5.36573902989215
154,65.8825,3.315877620698146
155,43.32,19.414916182192712
156,862.79,10.819659944085458
157,280.6775,8.497448215201798
158,28.88,22.79304163600809
159,14.44,10.269024534367361
160,131.765,3.6697840187059194
161,25.27,7.809179849462453
162,559.55,6.508211026300967
163,1136.2475,3.5279892033111855
164,126.35,2.996067316225045
165,221.11249999999998,3.455062082384997
166,2730.9649999999997,7.417572207255541
167,75.81,14.932376737296359
168,277.96999999999997,8.354788009619789
169,57.76,8.769189056716373
170,21.66,5.176216806236254
171,101.9825,7.490950796521184
172,498.18,8.514897349409086
173,28.88,5.950949511168387
174,28.88,4.579428515828072
175,14.44,12.49172294885421
176,14.44,6.260434645829509
177,14.44,8.0417333255864
178,582.1125,5.780124488884393
179,110.10499999999999,14.430525211218647
180,14.44,9.009580613209023
181,28.88,7.328256905710798
182,259.0175,3.501289608824593
183,14.44,5.31340958649913
184,157.035,3.937281847738621
185,567.6725,5.672783718519848
186,7.22,10.957409739631663
187,37.0025,10.03732042804793
188,2326.645,6.604694763458569
189,946.7225,2.74405246193071
190,118.22749999999999,5.723758164710564
191,14.44,10.964540738597103
192,288.8,9.441402577824679
193,124.545,5.386774312216139
194,4937.577499999999,5.7560032290482726
195,876.3275,3.325529926156066
196,2079.36,7.959246749982803
197,469.3,3.975409427908017
198,28.88,5.381225220704472
199,14.44,7.146752023682782
200,383.5625,3.6387259458122543
201,482.8375,3.321460766248878
