floc_ID,area,edgewidth
0,28.88,4.761823177773003
1,28.88,3.8701742715596557
2,203.965,3.6555314146483404
3,88.445,3.122367846179071
4,57.76,3.714058060769349
5,86.64,3.5055454469607494
6,86.64,3.4780594779834195
7,133.57,2.6205847306230408
8,306.84999999999997,2.4829533555592267
9,86.64,5.45764934496022
10,116.4225,3.7067756033478187
11,28.88,7.607113881132579
12,86.64,3.8541865825365944
13,28.88,4.812045499298003
14,116.4225,3.9188894348543943
15,73.10249999999999,8.343917244908859
16,86.64,4.543752468319316
17,597.4549999999999,3.4528602750180784
18,161.54749999999999,2.887164045026437
19,525.255,8.078817048457218
20,73.10249999999999,6.473457354631666
21,14.44,4.646322790499132
22,28.88,13.034691519179171
23,86.64,2.6347178917516643
24,14.44,4.919002331689244
25,57.76,3.211608701974418
26,101.9825,4.437596176384224
27,89.3475,4.671366012238631
28,57.76,4.683494453947713
29,102.88499999999999,4.82207124749378
30,115.52,5.974579990260974
31,74.9075,7.82110670624302
32,203.0625,3.5958749188423247
33,14.44,7.557553356847623
34,44.2225,18.107583258182316
35,73.10249999999999,4.206902793842362
36,28.88,4.18274962389324
37,436.81,7.415243185894285
38,86.64,2.309673799652758
39,57.76,4.520390078592358
40,28.88,3.5547745335201126
41,145.3025,2.760004404591635
42,194.0375,5.433775606832628
43,44.2225,5.496857169125507
44,335.72999999999996,2.590059028704613
45,863.6925,2.1402844249681516
46,44.2225,5.23353648255108
47,231.04,5.841737742322017
48,14.44,4.549293800437923
49,379.05,2.7932267907502983
50,14.44,4.5744263697253436
51,117.325,9.174036617827296
52,14.44,8.552087462206977
53,28.88,5.673270812344648
54,28.88,5.356155783143742
55,219.3075,4.321015751514836
56,204.8675,3.669796474505777
57,28.88,3.384406732835681
58,393.49,7.443389144985346
59,57.76,2.5340336818001523
60,219.3075,2.8235355525718644
61,14.44,4.423542122871812
62,639.8725,2.2166359310716106
63,57.76,4.281008890866685
64,115.52,2.865771775633518
65,28.88,4.768699596461515
66,57.76,4.01236116888148
67,14.44,5.587171415524926
68,14.44,6.2712407583442
69,248.1875,3.315194906842998
70,86.64,2.6269221451122364
71,28.88,4.053211100509849
72,14.44,5.49198683487244
73,28.88,4.285228752373213
74,57.76,7.028743611883037
75,43.32,5.646791940968938
76,14.44,4.581514070436975
77,28.88,4.705279878963738
78,28.88,8.40370613059891
79,14.44,7.515039983597792
80,147.1075,4.21263932295436
81,88.445,3.937866295834716
82,28.88,4.748050756949169
83,323.09499999999997,3.928492228004281
84,44.2225,6.261988833314708
85,28.88,3.5082665898798746
86,44.2225,5.387837464676358
87,57.76,2.792646615398145
88,131.765,2.5757910828812536
89,57.76,3.694854890991262
90,131.765,2.9995412251141236
91,44.2225,3.6522632677885705
92,14.44,7.659973643435932
93,28.88,2.4642823804433935
94,28.88,2.2493639057836554
95,57.76,2.568367550229369
96,131.765,2.4227778522713703
97,203.965,2.070348083997388
98,44.2225,4.57142403958452
99,28.88,4.349489956918445
100,14.44,5.818774515376655
101,57.76,4.819834095389852
102,86.64,2.6290744937013373
103,14.44,6.284716580237592
104,57.76,2.761230641048141
105,132.6675,2.722200441346116
106,86.64,4.051504796843921
107,131.765,2.7294685969589345
108,14.44,5.2600909888830785
109,28.88,3.3991096777823313
110,14.44,4.773930133169684
111,14.44,7.710304767859129
112,28.88,4.679606476516032
113,14.44,3.541192630532395
114,14.44,7.552796850663046
115,14.44,5.275765438505219
116,57.76,3.5648998726003254
117,86.64,1.8852735971978218
118,44.2225,5.801684984365696
119,57.76,4.987447514108809
120,57.76,8.566870833593052
121,14.44,5.8133522693546595
122,161.54749999999999,3.533265825933683
123,309.5575,2.981091758952937
124,131.765,2.5717561333927694
125,28.88,5.585373904099203
126,28.88,5.532176985170018
127,59.565,4.954823989873268
128,247.285,3.8351340130372216
129,119.13,4.490408672430013
130,44.2225,3.5558764376850664
131,57.76,4.127068073330908
132,28.88,3.9131172234538596
133,57.76,2.3741986766648373
134,28.88,4.888139631053132
135,203.965,2.127845084507519
136,129.96,2.776691020260062
137,57.76,3.8179914082554514
138,115.52,10.51139038246004
139,348.365,9.669185999293875
