floc_ID,area,edgewidth
0,57.76,9.887750672661705
1,205.76999999999998,3.836047383214272
2,14.44,9.475935325345194
3,57.76,5.3732012745415885
4,57.76,2.9865373537089774
5,14.44,7.6108750210715606
6,28.88,5.948802325645279
7,175.98749999999998,2.9854699004587495
8,364.61,5.0094816535618465
9,464.78749999999997,3.6119103964392463
10,28.88,6.3706279448813214
11,451.25,2.6462548589654276
12,28.88,4.2351591969956655
13,14.44,6.461314017530809
14,220.20999999999998,4.578229982736566
15,44.2225,3.935927428631126
16,28.88,6.86051938935619
17,117.325,3.724074314028328
18,57.76,3.2683011640402047
19,28.88,4.25403088795758
20,159.7425,2.030278539510372
21,14.44,6.1089798658268775
22,28.88,17.362864619343746
23,28.88,3.9260774891306096
24,57.76,4.069153058835778
25,14.44,5.876333007866783
26,249.09,3.99125914786939
27,86.64,6.563051656191668
28,318.5825,4.844652390195251
29,57.76,2.3486664708745617
30,175.98749999999998,3.55220719238523
31,101.9825,2.7756048468075827
32,2409.6749999999997,6.685926613927982
33,569.4775,5.421487181931965
34,175.085,3.140083289011976
35,145.3025,4.291491723027703
36,131.765,4.353595684006459
37,189.525,3.804553252603055
38,203.0625,7.443602357435402
39,28.88,2.992287342819121
40,57.76,2.2875365936180225
41,59.565,3.219870161029998
42,57.76,5.916427903516846
43,14.44,5.2820422745894895
44,249.99249999999998,4.274029473153175
45,57.76,5.054393111799683
46,28.88,6.360976095249604
47,88.445,5.866342984235177
48,57.76,2.8060812951738376
49,28.88,4.080280107926999
50,14.44,5.140131817180312
51,115.52,3.591014457602124
52,28.88,3.9562821584038583
53,28.88,3.413822987868487
54,146.20499999999998,3.6326864758758814
55,131.765,3.5090636028543307
56,73.10249999999999,6.057704438119155
57,28.88,3.796485519423394
58,57.76,2.178796907831118
59,86.64,3.033894987643469
60,115.52,9.66957328532672
61,131.765,3.2731787475891596
62,129.96,4.322532859370912
63,175.085,7.125834937254511
64,73.10249999999999,4.068960713178821
65,57.76,3.2588698712317514
66,28.88,3.6364635736616817
67,28.88,6.310113889262302
68,73.10249999999999,2.6311999116499885
69,115.52,2.4243742604576535
70,115.52,3.136250446050709
71,145.3025,1.9846885855409973
72,57.76,5.870504597947368
73,57.76,3.671507700026434
74,28.88,6.73876523117497
75,115.52,7.6985988405500745
76,28.88,4.852241011579438
77,43.32,3.530235579286512
78,28.88,5.441779272664086
79,231.9425,6.8795101260589995
80,28.88,4.007870922987543
81,742.7574999999999,5.344512421615865
82,146.20499999999998,4.542350666762833
83,28.88,5.767523759462643
84,57.76,2.9427245358746887
85,14.44,6.14963721466753
86,102.88499999999999,4.276370724486149
87,220.20999999999998,2.399489625099737
88,57.76,4.298044854265491
89,43.32,4.54496311725636
90,14.44,7.330659126808326
91,57.76,3.008028532645656
92,73.10249999999999,3.101585191404052
93,57.76,2.682320037976349
94,57.76,5.158663006685759
95,145.3025,3.5498345118634225
96,249.99249999999998,2.9876366035795767
97,159.7425,3.022010895589009
98,116.4225,3.6849027900353932
99,146.20499999999998,8.181242185210104
100,204.8675,7.110643943392565
101,57.76,2.80989266301804
102,57.76,3.8474600762785993
103,173.28,3.682466081281668
104,86.64,11.404631931430485
105,579.405,2.8512036526572606
106,203.0625,2.643266735737179
107,132.6675,3.910055663950877
108,528.865,4.6925461067969785
109,289.7025,4.744994437209169
110,57.76,3.190175386262549
111,14.44,3.9943443359876745
112,582.1125,3.0992941823300697
113,351.97499999999997,2.758703401312656
114,44.2225,3.3900976541269547
115,73.10249999999999,2.897926442861504
116,116.4225,1.664081041587719
117,161.54749999999999,3.5365635084230234
118,28.88,4.158647408991095
119,324.9,25.206672890839744
120,160.64499999999998,3.079766057740913
121,28.88,15.551556039844145
122,14.44,5.042436815705554
123,115.52,5.316167421137872
124,86.64,5.799648664080586
125,115.52,3.2528411495301732
126,103.7875,2.7840453356988277
127,28.88,6.407752257481316
128,44.2225,6.477644161691138
