floc_ID,area,edgewidth
0,216.6,2.8484380429574396
1,1977.3774999999998,2.383936895713383
2,28.88,6.936698793060627
3,101.9825,4.353497166896718
4,88.445,6.051440517451439
5,14.44,5.9617839950888
6,698.535,9.308380115058885
7,116.4225,5.732168399234204
8,28.88,7.163662047090404
9,73.10249999999999,3.839979865452684
10,28.88,6.237550864175928
11,57.76,3.7815630987671764
12,86.64,4.025421397765294
13,117.325,5.891617010138385
14,115.52,4.887866652684226
15,43.32,5.8088329529118585
16,234.65,3.4378243952462952
17,14.44,4.554513567640044
18,14.44,4.357390395106789
19,264.4325,5.508783449311884
20,57.76,3.662962002155089
21,88.445,2.795479307266785
22,44.2225,4.030791657042992
23,44.2225,5.923193467641735
24,438.615,2.4254125611223007
25,813.1524999999999,11.609672721427957
26,101.9825,3.82918160677123
27,57.76,3.3171074017172018
28,73.10249999999999,10.574289925749513
29,204.8675,4.282290852214335
30,364.61,10.994731510278196
31,44.2225,4.466983625750978
32,161.54749999999999,2.7335844366911655
33,44.2225,4.762428596108409
34,220.20999999999998,3.400327910895964
35,176.89,2.7325427149702537
36,131.765,8.187641272092943
37,14.44,3.95233359704328
38,57.76,4.3688770765799445
39,130.86249999999998,2.927650262941795
40,73.10249999999999,3.4085597671271284
41,204.8675,5.238885300681673
42,44.2225,4.560258803012904
43,481.03249999999997,3.2705452240668955
44,28.88,3.34172377530318
45,14.44,6.734409405601862
46,28.88,3.9295211856557755
47,116.4225,2.4298776745875315
48,44.2225,5.092837117210097
49,14.44,8.079063486917093
50,599.26,3.510502904398259
51,57.76,14.395619180192812
52,57.76,3.8017120753098346
53,175.085,3.979941191419348
54,57.76,3.9571087057398207
55,145.3025,4.194869285852615
56,234.65,8.71071544344063
57,86.64,2.121259014579429
58,28.88,5.962543417357744
59,57.76,2.7638740069942656
60,813.1524999999999,3.202171586959807
61,102.88499999999999,4.380264138101992
62,539.6949999999999,11.651549695085293
63,28.88,3.2339745194983176
64,73.10249999999999,3.591392518050997
65,131.765,4.035588568169277
